episode,total_episodes,model_type,epsilon,per_beta,global_step,training_updates,agents,learning_rate,gamma,avg_reward,avg_queue,throughput,avg_travel_time,updates,loss,policy_loss,value_loss,time_of_day,global_congestion
105,250,GAT-DQN-Base,0.5108390588235294,0.6506024096385542,31500,300.0,9,0.001,0.99,-0.3884413580246914,11.935648148148148,513,58.395711500974656,300.0,0.27299481388181446,0.0,0.0,0.0,0.0
106,250,GAT-DQN-Base,0.5061802352941176,0.653012048192771,31800,300.0,9,0.001,0.99,-0.33671049382716034,10.358425925925925,409,50.779951100244496,300.0,0.24229569915682078,0.0,0.0,0.0,0.0
107,250,GAT-DQN-Base,0.5015214117647058,0.655421686746988,32100,300.0,9,0.001,0.99,-0.35287777777777807,10.838611111111113,465,61.73548387096774,300.0,0.2550071369111538,0.0,0.0,0.0,0.0
108,250,GAT-DQN-Base,0.49686258823529417,0.6578313253012049,32400,300.0,9,0.001,0.99,-0.4116617283950616,12.685370370370372,426,49.36150234741784,300.0,0.23716718513518573,0.0,0.0,0.0,0.0
109,250,GAT-DQN-Base,0.49220376470588234,0.6602409638554216,32700,300.0,9,0.001,0.99,-0.42363518518518534,13.075925925925926,378,47.00529100529101,300.0,0.2577361600846052,0.0,0.0,0.0,0.0
110,250,GAT-DQN-Base,0.4875449411764706,0.6626506024096386,33000,300.0,9,0.001,0.99,-0.3352617283950618,10.352685185185186,454,57.790748898678416,300.0,0.25219550569852195,0.0,0.0,0.0,0.0
111,250,GAT-DQN-Base,0.4828861176470588,0.6650602409638554,33300,300.0,9,0.001,0.99,-0.3545092592592593,10.875277777777779,465,60.443010752688174,300.0,0.2437391707673669,0.0,0.0,0.0,0.0
112,250,GAT-DQN-Base,0.4782272941176471,0.6674698795180722,33600,300.0,9,0.001,0.99,-0.3662006172839505,11.301296296296295,441,58.44444444444444,300.0,0.2615988173087438,0.0,0.0,0.0,0.0
113,250,GAT-DQN-Base,0.47356847058823526,0.6698795180722892,33900,300.0,9,0.001,0.99,-0.3496574074074074,10.813055555555556,477,55.9559748427673,300.0,0.23736735033492248,0.0,0.0,0.0,0.0
114,250,GAT-DQN-Base,0.46890964705882354,0.672289156626506,34200,300.0,9,0.001,0.99,-0.4134956790123459,12.680833333333334,505,60.691089108910894,300.0,0.27883253134787084,0.0,0.0,0.0,0.0
115,250,GAT-DQN-Base,0.4642508235294117,0.6746987951807228,34500,300.0,9,0.001,0.99,-0.3744864197530866,11.560925925925927,421,53.475059382422806,300.0,0.2753531357894341,0.0,0.0,0.0,0.0
116,250,GAT-DQN-Base,0.4595920000000001,0.6771084337349398,34800,300.0,9,0.001,0.99,-0.44353148148148147,13.649166666666666,395,52.89620253164557,300.0,0.25340976521372793,0.0,0.0,0.0,0.0
117,250,GAT-DQN-Base,0.4549331764705883,0.6795180722891567,35100,300.0,9,0.001,0.99,-0.3278641975308641,10.095092592592593,483,55.71221532091097,300.0,0.27350577386717,0.0,0.0,0.0,0.0
118,250,GAT-DQN-Base,0.45027435294117646,0.6819277108433734,35400,300.0,9,0.001,0.99,-0.4449981481481482,13.646481481481482,375,49.733333333333334,300.0,0.2536399775991837,0.0,0.0,0.0,0.0
119,250,GAT-DQN-Base,0.44561552941176474,0.6843373493975904,35700,300.0,9,0.001,0.99,-0.2722691358024692,8.420833333333333,479,51.86638830897704,300.0,0.26352380942553283,0.0,0.0,0.0,0.0
120,250,GAT-DQN-Base,0.4409567058823529,0.6867469879518072,36000,300.0,9,0.001,0.99,-0.33202839506172843,10.246203703703705,499,59.296593186372746,300.0,0.24657273329794407,0.0,0.0,0.0,0.0
121,250,GAT-DQN-Base,0.4362978823529412,0.689156626506024,36300,300.0,9,0.001,0.99,-0.31613888888888897,9.73851851851852,444,57.56531531531532,300.0,0.26289183111240466,0.0,0.0,0.0,0.0
122,250,GAT-DQN-Base,0.4316390588235294,0.691566265060241,36600,300.0,9,0.001,0.99,-0.3250901234567902,10.032222222222222,436,48.14678899082569,300.0,0.28011123498280843,0.0,0.0,0.0,0.0
123,250,GAT-DQN-Base,0.42698023529411766,0.6939759036144578,36900,300.0,9,0.001,0.99,-0.2897228395061729,8.946666666666667,523,52.623326959847034,300.0,0.26356489869455496,0.0,0.0,0.0,0.0
